,Zipcode,SalesId,NumEstablishments,SalesIdVal,Sales,AvgSales,TotalReturns,Bracket1,Bracket2,Bracket3,Bracket4,Bracket5,Bracket6,Single,Married,Dependent,Farm,Salaried,IndivRetirements,TaxablePensions,Unemployment,SocialSecurity,SelfEmployedRetirement,Zip,Median,Mean,Pop
326,5457,264,2,3000000,3000000,1500000.0,710,0.352112676056338,0.28169014084507044,0.14084507042253522,0.11267605633802817,0.11267605633802817,0.0,0.4647887323943662,0.43661971830985913,0.6056338028169014,0.056338028169014086,0.8591549295774648,0.08450704225352113,0.19718309859154928,0.08450704225352113,0.11267605633802817,0.0,5457,50267.5564,60804.8846,1617
327,5472,514,4,3750000,3750000,937500.0,950,0.35789473684210527,0.24210526315789474,0.14736842105263157,0.11578947368421053,0.11578947368421053,0.021052631578947368,0.4842105263157895,0.4421052631578947,0.47368421052631576,0.042105263157894736,0.8421052631578947,0.09473684210526316,0.15789473684210525,0.07368421052631578,0.11578947368421053,0.0,5472,65163.7009,77001.4059,1643
328,5478,264,12,3000000,18000000,1500000.0,7430,0.3781965006729475,0.27456258411843876,0.13997308209959622,0.1009421265141319,0.09152086137281291,0.014804845222072678,0.5141318977119784,0.36608344549125166,0.5410497981157469,0.009421265141318977,0.8600269179004038,0.09421265141318977,0.1911170928667564,0.07940780619111709,0.11440107671601615,0.004037685060565276,5478,55762.6512,62399.4454,14449
329,5482,264,4,3000000,6000000,1500000.0,4030,0.3076923076923077,0.1662531017369727,0.11662531017369727,0.09925558312655088,0.19106699751861042,0.11910669975186104,0.4913151364764268,0.44168734491315137,0.5235732009925558,0.0,0.749379652605459,0.17866004962779156,0.23573200992555832,0.034739454094292806,0.22084367245657568,0.02481389578163772,5482,84404.6593,127645.0117,7198
330,5488,264,4,3000000,6000000,1500000.0,3620,0.3756906077348066,0.26519337016574585,0.1574585635359116,0.09944751381215469,0.08287292817679558,0.019337016574585635,0.46685082872928174,0.4171270718232044,0.5497237569060773,0.011049723756906077,0.8701657458563536,0.09116022099447514,0.20165745856353592,0.09668508287292818,0.1298342541436464,0.0,5488,53652.0489,61856.8135,7690
331,5491,264,2,3000000,3000000,1500000.0,3080,0.37662337662337664,0.25,0.16233766233766234,0.10064935064935066,0.09090909090909091,0.01948051948051948,0.5,0.4025974025974026,0.4805194805194805,0.022727272727272728,0.8441558441558441,0.11038961038961038,0.19155844155844157,0.07142857142857142,0.12987012987012986,0.00974025974025974,5491,59346.5272,67807.0825,5909
332,5495,264,2,3000000,3000000,1500000.0,5380,0.2955390334572491,0.20631970260223048,0.1449814126394052,0.10966542750929369,0.18029739776951673,0.06319702602230483,0.4962825278810409,0.4256505576208178,0.5092936802973977,0.0055762081784386614,0.8327137546468402,0.13382899628252787,0.2137546468401487,0.048327137546468404,0.15613382899628253,0.01486988847583643,5495,72347.7504,92249.0992,9341
333,5602,264,14,3000000,21000000,1500000.0,6230,0.3467094703049759,0.24879614767255218,0.15890850722311398,0.09951845906902086,0.11556982343499198,0.030497592295345103,0.5345104333868379,0.36436597110754415,0.420545746388443,0.004815409309791332,0.8154093097913323,0.13162118780096307,0.2102728731942215,0.056179775280898875,0.15890850722311398,0.016051364365971106,5602,54523.5282,66463.3235,11916
334,5641,264,6,3000000,9000000,1500000.0,7950,0.39119496855345914,0.2729559748427673,0.1471698113207547,0.08930817610062892,0.08553459119496855,0.013836477987421384,0.5094339622641509,0.36855345911949683,0.48050314465408805,0.0037735849056603774,0.8327044025157233,0.11949685534591195,0.2050314465408805,0.0930817610062893,0.1371069182389937,0.005031446540880503,5641,50043.1615,60012.0873,17169
335,5661,264,2,3000000,3000000,1500000.0,2960,0.42567567567567566,0.27364864864864863,0.11824324324324324,0.08445945945945946,0.0777027027027027,0.02027027027027027,0.5236486486486487,0.36486486486486486,0.4864864864864865,0.013513513513513514,0.8344594594594594,0.10135135135135136,0.15878378378378377,0.11148648648648649,0.12162162162162163,0.010135135135135136,5661,55474.3469,69346.9153,5620
336,5701,514,18,3750000,24750000,1375000.0,10070,0.45084409136047665,0.2313803376365442,0.13406156901688182,0.07845084409136048,0.08440913604766634,0.020854021847070508,0.5451837140019861,0.3426017874875869,0.43197616683217477,0.0,0.8311817279046674,0.12810327706057598,0.21449851042701093,0.08937437934458789,0.1499503475670308,0.004965243296921549,5701,42777.8522,54541.4742,20802
337,5738,264,2,3000000,3000000,1500000.0,630,0.36507936507936506,0.20634920634920634,0.1746031746031746,0.1111111111111111,0.1111111111111111,0.031746031746031744,0.4603174603174603,0.4444444444444444,0.36507936507936506,0.031746031746031744,0.8095238095238095,0.12698412698412698,0.23809523809523808,0.07936507936507936,0.1746031746031746,0.0,5738,62566.1371,84433.4069,1072
338,5743,264,2,3000000,3000000,1500000.0,2000,0.465,0.255,0.13,0.085,0.065,0.0,0.495,0.38,0.485,0.02,0.85,0.09,0.19,0.105,0.125,0.0,5743,46219.7386,55063.0716,4330
339,5753,264,6,3000000,9000000,1500000.0,4250,0.37411764705882355,0.22823529411764706,0.13176470588235295,0.09176470588235294,0.12941176470588237,0.04470588235294118,0.5223529411764706,0.3835294117647059,0.4541176470588235,0.01411764705882353,0.7976470588235294,0.15294117647058825,0.2023529411764706,0.05411764705882353,0.18588235294117647,0.011764705882352941,5753,48922.2092,62912.4687,10491
340,5759,264,2,3000000,3000000,1500000.0,1090,0.43119266055045874,0.25688073394495414,0.14678899082568808,0.08256880733944955,0.08256880733944955,0.0,0.5045871559633027,0.3853211009174312,0.3944954128440367,0.0,0.8440366972477065,0.11926605504587157,0.21100917431192662,0.10091743119266056,0.13761467889908258,0.0,5759,55802.4345,61245.7437,1827
341,5772,264,2,3000000,3000000,1500000.0,230,0.34782608695652173,0.30434782608695654,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.0,0.4782608695652174,0.43478260869565216,0.4782608695652174,0.0,0.8695652173913043,0.13043478260869565,0.21739130434782608,0.13043478260869565,0.17391304347826086,0.0,5772,56378.0,69425,713
342,5819,264,8,3000000,12000000,1500000.0,3920,0.4362244897959184,0.25510204081632654,0.1326530612244898,0.07908163265306123,0.07908163265306123,0.017857142857142856,0.49489795918367346,0.37755102040816324,0.5408163265306123,0.012755102040816327,0.8290816326530612,0.12755102040816327,0.19642857142857142,0.09693877551020408,0.1326530612244898,0.007653061224489796,5819,40063.7049,53548.9804,9444
343,5829,264,2,3000000,3000000,1500000.0,1280,0.4453125,0.2578125,0.140625,0.078125,0.0546875,0.0234375,0.4765625,0.3828125,0.4765625,0.03125,0.796875,0.109375,0.1953125,0.109375,0.1328125,0.0,5829,41845.9176,53918.8044,2003
344,5841,264,2,3000000,3000000,1500000.0,200,0.4,0.25,0.2,0.0,0.15,0.0,0.55,0.4,0.3,0.0,0.7,0.15,0.2,0.0,0.25,0.0,5841,44803.0,54748,425
345,5843,510,6,3350000,6350000,1058333.3333333333,1320,0.49242424242424243,0.2803030303030303,0.12121212121212122,0.06060606060606061,0.045454545454545456,0.0,0.5075757575757576,0.3560606060606061,0.5378787878787878,0.03787878787878788,0.8333333333333334,0.06818181818181818,0.13636363636363635,0.12878787878787878,0.09848484848484848,0.0,5843,41026.2124,53268.3469,2556
346,5855,264,6,3000000,9000000,1500000.0,3290,0.45896656534954405,0.26443768996960487,0.1337386018237082,0.0668693009118541,0.057750759878419454,0.0182370820668693,0.49240121580547114,0.3860182370820669,0.48936170212765956,0.0121580547112462,0.8237082066869301,0.12462006079027356,0.1945288753799392,0.11550151975683891,0.1337386018237082,0.0060790273556231,5855,37930.9476,47230.7623,7170
347,6001,264,2,3000000,3000000,1500000.0,9160,0.2554585152838428,0.11026200873362445,0.11244541484716157,0.09606986899563319,0.21943231441048036,0.20633187772925765,0.43777292576419213,0.49563318777292575,0.6517467248908297,0.0,0.7903930131004366,0.17358078602620086,0.2423580786026201,0.05349344978165939,0.1888646288209607,0.04694323144104803,6001,107973.9121,145019.8665,18385
348,6010,264,6,3000000,9000000,1500000.0,29910,0.34704112337011034,0.2500835840855901,0.15981277164827817,0.10665329321297225,0.12102975593447007,0.01537947174857907,0.5058508859913072,0.34904714142427284,0.516883985289201,0.0,0.8585757271815446,0.10364426613172852,0.21029755934470076,0.13674356402540958,0.12771648278167838,0.0056837178201270475,6010,59700.0287,70650.9565,60448
349,6018,264,4,3000000,6000000,1500000.0,1440,0.4027777777777778,0.2777777777777778,0.14583333333333334,0.09027777777777778,0.08333333333333333,0.0,0.5625,0.3055555555555556,0.4583333333333333,0.0,0.8055555555555556,0.13194444444444445,0.19444444444444445,0.125,0.1527777777777778,0.0,6018,48038.1106,61098.8697,2865
350,6019,526,12,4500000,16500000,1375000.0,4780,0.2698744769874477,0.16317991631799164,0.1297071129707113,0.11297071129707113,0.20920502092050208,0.11506276150627615,0.4476987447698745,0.4602510460251046,0.5941422594142259,0.0,0.8305439330543933,0.14225941422594143,0.23430962343096234,0.08368200836820083,0.1589958158995816,0.029288702928870293,6019,84995.8857,115472.9338,10129
351,6029,264,4,3000000,6000000,1500000.0,7880,0.2639593908629442,0.19796954314720813,0.15101522842639595,0.11802030456852793,0.2131979695431472,0.05583756345177665,0.47081218274111675,0.43781725888324874,0.5710659898477157,0.0038071065989847717,0.8654822335025381,0.11802030456852793,0.217005076142132,0.09517766497461928,0.13451776649746192,0.01649746192893401,6029,81891.7728,94609.1088,15547
352,6033,264,4,3000000,6000000,1500000.0,14240,0.2563202247191011,0.1446629213483146,0.1271067415730337,0.10533707865168539,0.23174157303370788,0.1348314606741573,0.45365168539325845,0.45575842696629215,0.6313202247191011,0.0014044943820224719,0.8139044943820225,0.1446629213483146,0.2303370786516854,0.07162921348314606,0.16292134831460675,0.030196629213483147,6033,103874.9483,127609.2125,28762
353,6037,264,4,3000000,6000000,1500000.0,10010,0.2997002997002997,0.17282717282717283,0.14485514485514486,0.12387612387612387,0.20679320679320679,0.05194805194805195,0.47652347652347654,0.43656343656343655,0.5104895104895105,0.0,0.8131868131868132,0.14985014985014986,0.2547452547452547,0.0969030969030969,0.17582417582417584,0.015984015984015984,6037,88662.4835,99501.6448,18565
354,6040,264,4,3000000,6000000,1500000.0,17660,0.35447338618346547,0.25254813137032844,0.15685164212910532,0.09060022650056625,0.12004530011325028,0.02548131370328426,0.5215175537938845,0.3103057757644394,0.5203850509626274,0.0,0.8544733861834655,0.09966024915062288,0.20215175537938845,0.11664779161947905,0.12570781426953567,0.007927519818799546,6040,63871.3582,75114.8633,35306
355,6042,264,6,3000000,9000000,1500000.0,12160,0.29523026315789475,0.2450657894736842,0.20476973684210525,0.11924342105263158,0.12335526315789473,0.012335526315789474,0.5427631578947368,0.3256578947368421,0.43914473684210525,0.0,0.865953947368421,0.09292763157894737,0.20148026315789475,0.09950657894736842,0.12088815789473684,0.004111842105263158,6042,66287.8413,78030.4914,22942
356,6051,264,10,3000000,15000000,1500000.0,12670,0.5398579321231255,0.30386740331491713,0.0962904498816101,0.037095501183898975,0.022888713496448304,0.0,0.49171270718232046,0.18153117600631413,0.7829518547750592,0.0,0.8926598263614838,0.03867403314917127,0.11286503551696922,0.18232044198895028,0.055248618784530384,0.0,6051,35036.9579,42660.5309,30519
357,6062,264,6,3000000,9000000,1500000.0,9370,0.3244397011739594,0.2529348986125934,0.1718249733191035,0.1152614727854856,0.12379935965848453,0.011739594450373533,0.5368196371398078,0.3457844183564568,0.4567769477054429,0.0,0.8495197438633938,0.10672358591248667,0.22518676627534684,0.12700106723585913,0.13553895410885805,0.0064034151547491995,6062,64755.8187,72960.908,17715
358,6063,264,2,3000000,3000000,1500000.0,1670,0.2754491017964072,0.18562874251497005,0.1377245508982036,0.1377245508982036,0.23353293413173654,0.029940119760479042,0.437125748502994,0.49101796407185627,0.5389221556886228,0.0,0.844311377245509,0.12574850299401197,0.2215568862275449,0.11976047904191617,0.16766467065868262,0.0,6063,87656.0,93366,3285
359,6066,264,12,3000000,18000000,1500000.0,15240,0.32217847769028873,0.25065616797900264,0.1646981627296588,0.1062992125984252,0.1377952755905512,0.01837270341207349,0.5387139107611548,0.3333333333333333,0.44028871391076113,0.0,0.8490813648293963,0.11351706036745407,0.22440944881889763,0.1141732283464567,0.14566929133858267,0.006561679790026247,6066,64307.9416,74789.8729,29219
360,6076,264,4,3000000,6000000,1500000.0,6120,0.30392156862745096,0.2549019607843137,0.16339869281045752,0.12091503267973856,0.1388888888888889,0.017973856209150325,0.4624183006535948,0.4035947712418301,0.48856209150326796,0.004901960784313725,0.8529411764705882,0.11274509803921569,0.2238562091503268,0.13398692810457516,0.13562091503267973,0.004901960784313725,6076,67165.5205,71918.846,12659
361,6082,264,14,3000000,21000000,1500000.0,20970,0.32379589890319505,0.23319027181688126,0.17453505007153075,0.11874105865522175,0.1363853123509776,0.01335240820219361,0.5135908440629471,0.368621840724845,0.4868860276585599,0.001430615164520744,0.8469241773962805,0.12398664759179781,0.23319027181688126,0.11158798283261803,0.14783023366714354,0.004768717215069146,6082,69602.7638,78237.0535,44654
362,6088,264,8,3000000,12000000,1500000.0,2700,0.3148148148148148,0.27037037037037037,0.18518518518518517,0.11481481481481481,0.1037037037037037,0.011111111111111112,0.5555555555555556,0.3111111111111111,0.34074074074074073,0.0,0.8444444444444444,0.11481481481481481,0.2222222222222222,0.13333333333333333,0.14444444444444443,0.0,6088,56500.0,65592,4936
363,6089,264,4,3000000,6000000,1500000.0,1410,0.2553191489361702,0.15602836879432624,0.1276595744680851,0.10638297872340426,0.2127659574468085,0.14184397163120568,0.45390070921985815,0.46099290780141844,0.6099290780141844,0.0,0.851063829787234,0.12056737588652482,0.20567375886524822,0.06382978723404255,0.1276595744680851,0.028368794326241134,6089,113009.9145,139618.8205,2813
364,6092,264,6,3000000,9000000,1500000.0,2030,0.2857142857142857,0.09359605911330049,0.06403940886699508,0.07881773399014778,0.2512315270935961,0.22660098522167488,0.39408866995073893,0.5517241379310345,0.812807881773399,0.0,0.8325123152709359,0.15270935960591134,0.2019704433497537,0.04926108374384237,0.15270935960591134,0.03940886699507389,6092,132753.3741,171362.7489,4203
365,6095,264,2,3000000,3000000,1500000.0,15510,0.2978723404255319,0.22759509993552546,0.1708575112830432,0.1154094132817537,0.1579626047711154,0.030303030303030304,0.4880722114764668,0.3404255319148936,0.5319148936170213,0.0,0.8497743391360413,0.10896196002578981,0.24306898774983882,0.10767246937459704,0.14958091553836234,0.007736943907156673,6095,78614.729,92275.0526,29079
366,6108,510,18,3350000,24350000,1352777.7777777778,11520,0.4383680555555556,0.3098958333333333,0.13541666666666666,0.06163194444444445,0.04861111111111111,0.006076388888888889,0.4921875,0.2126736111111111,0.6805555555555556,0.0,0.8793402777777778,0.059895833333333336,0.15885416666666666,0.1545138888888889,0.08333333333333333,0.0,6108,45955.9048,56128.5534,24307
367,6118,514,4,3750000,3750000,937500.0,13840,0.3663294797687861,0.27890173410404623,0.1676300578034682,0.09609826589595376,0.0838150289017341,0.0072254335260115606,0.5057803468208093,0.28540462427745666,0.5440751445086706,0.0,0.8388728323699421,0.09898843930635838,0.22471098265895953,0.13367052023121387,0.1351156069364162,0.002167630057803468,6118,54926.995,64158.1956,26956
368,6120,264,16,3000000,24000000,1500000.0,4240,0.6674528301886793,0.25,0.05660377358490566,0.01650943396226415,0.009433962264150943,0.0,0.44575471698113206,0.09198113207547169,0.9929245283018868,0.0,0.9009433962264151,0.014150943396226415,0.10141509433962265,0.20754716981132076,0.0330188679245283,0.0,6120,17588.1842,25024.5129,9668
369,6226,264,6,3000000,9000000,1500000.0,6890,0.5036284470246735,0.29898403483309144,0.10014513788098693,0.05370101596516691,0.040638606676342524,0.002902757619738752,0.49637155297532654,0.22351233671988388,0.7082728592162555,0.0,0.8780841799709724,0.055152394775036286,0.13642960812772134,0.14804063860667635,0.08853410740203194,0.002902757619738752,6226,39366.8073,51078.276,20114
370,6234,264,4,3000000,6000000,1500000.0,3690,0.3252032520325203,0.23306233062330622,0.15718157181571815,0.11653116531165311,0.14634146341463414,0.02168021680216802,0.46883468834688347,0.4146341463414634,0.5501355013550135,0.0,0.8482384823848238,0.10569105691056911,0.22493224932249323,0.13279132791327913,0.15447154471544716,0.008130081300813009,6234,68848.6507,73980.3462,8244
371,6237,264,4,3000000,6000000,1500000.0,2770,0.259927797833935,0.18411552346570398,0.1624548736462094,0.12274368231046931,0.23104693140794225,0.039711191335740074,0.45126353790613716,0.47653429602888087,0.48014440433212996,0.010830324909747292,0.8231046931407943,0.13357400722021662,0.259927797833935,0.09386281588447654,0.19133574007220217,0.01444043321299639,6237,85891.3126,94082.6441,5492
372,6242,264,2,3000000,3000000,1500000.0,710,0.28169014084507044,0.2112676056338028,0.16901408450704225,0.1267605633802817,0.18309859154929578,0.028169014084507043,0.4507042253521127,0.5070422535211268,0.5211267605633803,0.0,0.8591549295774648,0.09859154929577464,0.2535211267605634,0.08450704225352113,0.18309859154929578,0.0,6242,76221.9825,92368.2425,1408
373,6254,526,4,4500000,4500000,1125000.0,1000,0.3,0.2,0.17,0.13,0.17,0.03,0.47,0.44,0.48,0.03,0.81,0.13,0.26,0.1,0.18,0.0,6254,74226.0,79409,1922
374,6256,264,2,3000000,3000000,1500000.0,1150,0.34782608695652173,0.2956521739130435,0.1826086956521739,0.09565217391304348,0.0782608695652174,0.0,0.5130434782608696,0.3391304347826087,0.3739130434782609,0.0,0.7913043478260869,0.11304347826086956,0.2782608695652174,0.13043478260869565,0.2,0.0,6256,48689.0,58299,2154
375,6260,264,8,3000000,12000000,1500000.0,4390,0.3826879271070615,0.2733485193621868,0.15034168564920272,0.09339407744874716,0.0888382687927107,0.011389521640091117,0.530751708428246,0.33712984054669703,0.49430523917995445,0.0,0.876993166287016,0.0888382687927107,0.18223234624145787,0.14123006833712984,0.11617312072892938,0.004555808656036446,6260,53918.6068,63931.0116,9510
376,6320,264,18,3000000,27000000,1500000.0,12570,0.5059665871121718,0.2649164677804296,0.11455847255369929,0.05171042163882259,0.05250596658711217,0.010342084327764518,0.5847255369928401,0.18933969769291964,0.5465393794749404,0.0,0.8846459824980112,0.060461416070007955,0.14478918058870327,0.14160700079554495,0.08671439936356404,0.0031821797931583136,6320,43512.3539,52571.8004,27617
377,6340,264,8,3000000,12000000,1500000.0,13890,0.3412526997840173,0.28509719222462204,0.1677465802735781,0.09143268538516919,0.09431245500359971,0.020158387329013677,0.5169186465082793,0.34269258459323254,0.5212383009359252,0.0,0.8689704823614111,0.09143268538516919,0.19870410367170627,0.1007919366450684,0.12239020878329733,0.005759539236861051,6340,55494.0599,67409.377,29145
378,6355,264,10,3000000,15000000,1500000.0,6790,0.2665684830633284,0.18262150220913106,0.15316642120765833,0.11929307805596466,0.20765832106038293,0.07069219440353461,0.5051546391752577,0.4167893961708395,0.41384388807069217,0.0,0.7702503681885126,0.18114874815905743,0.29013254786450665,0.08247422680412371,0.22238586156111928,0.017673048600883652,6355,73348.3932,94722.6256,12985
379,6357,264,2,3000000,3000000,1500000.0,5810,0.29604130808950085,0.19793459552495696,0.15834767641996558,0.11187607573149742,0.18932874354561102,0.04647160068846816,0.504302925989673,0.387263339070568,0.41824440619621345,0.0,0.7538726333907056,0.1944922547332186,0.3080895008605852,0.09294320137693632,0.24268502581755594,0.010327022375215147,6357,74262.2745,90548.6656,12552
380,6360,514,12,3750000,15750000,1312500.0,17810,0.4295339696799551,0.2768107804604155,0.13026389668725435,0.07243121841661988,0.07916900617630544,0.011791128579449747,0.5204941044357103,0.28017967434025826,0.5429533969679955,0.0,0.8674901740595171,0.07916900617630544,0.18865805727119594,0.12689500280741156,0.11454239191465469,0.0039303761931499155,6360,55148.2918,64826.3899,37541
381,6371,264,2,3000000,3000000,1500000.0,4980,0.2791164658634538,0.16265060240963855,0.13253012048192772,0.10642570281124498,0.20281124497991967,0.11646586345381527,0.463855421686747,0.4457831325301205,0.4799196787148594,0.0,0.7349397590361446,0.1927710843373494,0.26706827309236947,0.07630522088353414,0.23694779116465864,0.03413654618473896,6371,70733.939,93853.6898,7546
382,6374,264,6,3000000,9000000,1500000.0,3700,0.34594594594594597,0.2648648648648649,0.17297297297297298,0.11351351351351352,0.0972972972972973,0.005405405405405406,0.4648648648648649,0.40540540540540543,0.5513513513513514,0.0,0.8756756756756757,0.08378378378378379,0.20810810810810812,0.17297297297297298,0.12162162162162163,0.0,6374,62598.5292,67613.4384,8373
383,6379,264,2,3000000,3000000,1500000.0,4400,0.32045454545454544,0.22272727272727272,0.1590909090909091,0.11136363636363636,0.14545454545454545,0.04090909090909091,0.48409090909090907,0.39545454545454545,0.5295454545454545,0.0,0.8409090909090909,0.12272727272727273,0.22045454545454546,0.12272727272727273,0.14545454545454545,0.006818181818181818,6379,64043.408,78671.5223,9038
384,6401,264,2,3000000,3000000,1500000.0,9080,0.3909691629955947,0.263215859030837,0.14977973568281938,0.09140969162995595,0.09801762114537445,0.006607929515418502,0.501101321585903,0.30837004405286345,0.579295154185022,0.0,0.8656387665198237,0.09581497797356828,0.1828193832599119,0.1751101321585903,0.11343612334801761,0.0022026431718061676,6401,55904.8095,64475.0424,19237
385,6405,264,12,3000000,18000000,1500000.0,15390,0.2930474333983106,0.2157244964262508,0.16764132553606237,0.11176088369070825,0.15594541910331383,0.05588044184535412,0.5373619233268356,0.3534762833008447,0.4184535412605588,0.0,0.8044184535412605,0.142949967511371,0.23586744639376217,0.10266406757634827,0.1806367771280052,0.01949317738791423,6405,73114.3673,96734.6865,27860
386,6410,264,6,3000000,9000000,1500000.0,13280,0.28313253012048195,0.14759036144578314,0.12198795180722892,0.10617469879518072,0.23795180722891565,0.10316265060240964,0.4427710843373494,0.4766566265060241,0.6453313253012049,0.002259036144578313,0.822289156626506,0.1536144578313253,0.22213855421686746,0.07680722891566265,0.16039156626506024,0.02710843373493976,6410,109265.7319,126676.2142,29161
387,6415,264,4,3000000,6000000,1500000.0,8100,0.2962962962962963,0.18271604938271604,0.1382716049382716,0.12098765432098765,0.2222222222222222,0.03950617283950617,0.44814814814814813,0.4469135802469136,0.6172839506172839,0.003703703703703704,0.8641975308641975,0.10246913580246914,0.2111111111111111,0.1037037037037037,0.1345679012345679,0.007407407407407408,6415,93009.9581,97787.2821,16857
388,6418,228,2,100000,100000,50000.0,6140,0.35993485342019543,0.255700325732899,0.16938110749185667,0.09609120521172639,0.11074918566775244,0.008143322475570033,0.5260586319218241,0.30781758957654726,0.5244299674267101,0.0,0.8517915309446255,0.0993485342019544,0.19218241042345277,0.1563517915309446,0.12052117263843648,0.0,6418,21949.0594,26092.5177,6193
389,6437,264,4,3000000,6000000,1500000.0,11030,0.27379873073436084,0.14596554850407978,0.12511332728921123,0.10244786944696282,0.22212148685403446,0.13055303717135086,0.4487760652765186,0.47053490480507704,0.5775158658204895,0.0027198549410698096,0.7833182230281052,0.17951042611060744,0.23934723481414324,0.07524932003626474,0.1985494106980961,0.0371713508612874,6437,100221.312,131350.2093,22375
390,6443,264,4,3000000,6000000,1500000.0,9000,0.28555555555555556,0.13,0.11,0.09333333333333334,0.22555555555555556,0.15555555555555556,0.4411111111111111,0.49333333333333335,0.6511111111111111,0.0,0.7777777777777778,0.18333333333333332,0.24,0.06444444444444444,0.20555555555555555,0.03777777777777778,6443,108241.845,140802.5797,18269
391,6450,264,12,3000000,18000000,1500000.0,17620,0.369466515323496,0.2633371169125993,0.15664018161180476,0.09307604994324631,0.10783200908059024,0.009648127128263337,0.5056753688989785,0.29909194097616343,0.5964812712826334,0.0,0.8717366628830874,0.08796821793416572,0.19069239500567536,0.13393870601589103,0.11237230419977298,0.0028376844494892167,6450,57812.3567,70104.6469,36493
392,6457,264,6,3000000,9000000,1500000.0,22390,0.3229120142920947,0.24251898168825367,0.1656989727556945,0.1045109423849933,0.13845466726217062,0.02590442161679321,0.5417597141581063,0.311746315319339,0.4792317999106744,0.0013398838767306833,0.8606520768200089,0.09200535953550693,0.20187583742742296,0.10987047789191604,0.12148280482358195,0.007592675301473872,6457,61246.9852,72714.0989,47648
393,6460,264,30,3000000,45000000,1500000.0,20180,0.29038652130822595,0.20564915758176414,0.16848364717542122,0.11496531219028741,0.17789890981169476,0.04261645193260654,0.5346878097125867,0.35678889990089196,0.4425173439048563,0.0,0.8315163528245788,0.12438057482656095,0.21258671952428146,0.11199207135777998,0.14717542120911795,0.013379583746283449,6460,75882.2005,90580.9997,38207
394,6470,262,2,1500000,1500000,750000.0,7480,0.28342245989304815,0.13770053475935828,0.10695187165775401,0.09358288770053476,0.22994652406417113,0.1483957219251337,0.42780748663101603,0.5,0.6844919786096256,0.00267379679144385,0.8008021390374331,0.15641711229946523,0.2072192513368984,0.07620320855614973,0.16176470588235295,0.029411764705882353,6470,113408.8134,140817.8891,16003
395,6473,264,12,3000000,18000000,1500000.0,12460,0.28892455858747995,0.18459069020866772,0.15329052969502407,0.12038523274478331,0.2030497592295345,0.04975922953451043,0.4695024077046549,0.43097913322632425,0.5208667736757624,0.0,0.8146067415730337,0.1476725521669342,0.2536115569823435,0.09791332263242375,0.18298555377207062,0.016853932584269662,6473,82993.2203,100559.8013,24388
396,6475,526,14,4500000,19500000,1392857.142857143,5520,0.3079710144927536,0.18115942028985507,0.14492753623188406,0.10326086956521739,0.18840579710144928,0.07427536231884058,0.4945652173913043,0.4166666666666667,0.4492753623188406,0.0,0.7427536231884058,0.20108695652173914,0.27717391304347827,0.07789855072463768,0.2391304347826087,0.02355072463768116,6475,78291.7932,97074.9271,10242
397,6484,526,6,4500000,7500000,1250000.0,20480,0.2890625,0.19140625,0.15087890625,0.11279296875,0.20166015625,0.05419921875,0.474609375,0.42431640625,0.515625,0.00146484375,0.818359375,0.13818359375,0.23046875,0.125,0.16455078125,0.01171875,6484,83298.4551,100735.5946,39559
398,6492,264,22,3000000,33000000,1500000.0,23270,0.3033949290932531,0.21701761925225613,0.15599484314568113,0.1125913192952299,0.17490330898152126,0.036097980232058444,0.5010743446497636,0.3914911903738719,0.5088096261280619,0.001289213579716373,0.8401375161151697,0.12720240653201548,0.22389342501074344,0.11044262999570262,0.1555651052857757,0.009454232917920068,6492,73757.0248,86116.4551,45241
399,6498,264,4,3000000,6000000,1500000.0,3580,0.34916201117318435,0.20670391061452514,0.13687150837988826,0.09776536312849161,0.15363128491620112,0.055865921787709494,0.5223463687150838,0.3743016759776536,0.43854748603351956,0.0,0.7877094972067039,0.15921787709497207,0.23184357541899442,0.0893854748603352,0.1871508379888268,0.01675977653631285,6498,61082.1508,93211.8968,6963
400,6512,264,4,3000000,6000000,1500000.0,14750,0.34847457627118644,0.2569491525423729,0.17016949152542374,0.10372881355932204,0.10779661016949152,0.01288135593220339,0.5254237288135594,0.31661016949152543,0.49898305084745764,0.0,0.8440677966101695,0.09627118644067796,0.21152542372881356,0.13152542372881357,0.13559322033898305,0.005423728813559322,6512,59712.9581,67898.5194,29861
401,6514,526,4,4500000,4500000,1125000.0,12860,0.33748055987558323,0.2511664074650078,0.17573872472783825,0.1026438569206843,0.1181959564541213,0.014774494556765163,0.5007776049766719,0.29937791601866254,0.5723172628304821,0.0,0.8662519440124417,0.09175738724727839,0.19517884914463451,0.11975116640746501,0.11741835147744946,0.005443234836702955,6514,68111.6359,77022.1494,26265
402,6515,264,2,3000000,3000000,1500000.0,6950,0.376978417266187,0.25323741007194245,0.14388489208633093,0.08345323741007195,0.10647482014388489,0.03597122302158273,0.5136690647482014,0.24316546762589927,0.6258992805755396,0.0,0.8776978417266187,0.07913669064748201,0.16115107913669063,0.11510791366906475,0.10359712230215827,0.011510791366906475,6515,50864.9072,66455.0166,17141
